date,high,low,close,change,最近N1个交易日的最高点,最近N2个交易日的最低点,当天的仓位,资金指数
2013-01-04,2296.11,2256.56,2276.99,0.00346564847818,2296.11,2256.56,,
2013-01-07,2293.32,2266.86,2285.36,0.00367678059475,2296.11,2256.56,,
2013-01-08,2289.14,2262.98,2276.07,-0.00406674822917,2296.11,2256.56,,
2013-01-09,2283.9,2259.05,2275.34,-0.000320728272856,2296.11,2256.56,,
2013-01-10,2295.48,2268.65,2283.66,0.00365571738729,2296.11,2256.56,,
2013-01-11,2290.21,2234.95,2243.0,-0.017805205508,2296.11,2234.95,,
2013-01-14,2317.62,2235.11,2311.74,0.0306478341255,2317.62,2234.95,0.0,2269.12600691
2013-01-15,2332.78,2309.32,2325.68,0.0060309550382,2332.78,2234.95,1.0,2282.81100383
2013-01-16,2326.76,2279.51,2309.5,-0.00695838898009,2332.78,2234.95,1.0,2266.9263169
2013-01-17,2305.6,2275.88,2284.91,-0.0106473308713,2332.78,2234.95,1.0,2242.78960234
2013-01-18,2324.51,2285.97,2317.07,0.0140753964381,2332.78,2234.95,1.0,2274.35775512
2013-01-21,2329.58,2305.1,2328.22,0.00481254342769,2332.78,2234.95,1.0,2285.30320059
2013-01-22,2335.81,2301.3,2315.14,-0.00561888239991,2335.81,2234.95,1.0,2272.46235066
2013-01-23,2325.12,2296.49,2320.91,0.00249315483865,2335.81,2234.95,1.0,2278.12795116
2013-01-24,2362.94,2287.3,2302.6,-0.00789043612616,2362.94,2234.95,1.0,2260.15252808
2013-01-25,2308.38,2288.26,2291.3,-0.00490489438452,2362.94,2234.95,1.0,2249.06671863
2013-01-28,2346.92,2295.35,2346.51,0.0240915216837,2362.94,2234.95,1.0,2303.25015825
2013-01-29,2363.8,2337.35,2358.98,0.00531513889806,2363.8,2234.95,1.0,2315.49225276
2013-01-30,2383.76,2347.89,2382.48,0.00996109754355,2383.76,2234.95,1.0,2338.55709695
2013-01-31,2391.82,2371.23,2385.42,0.00123694897113,2391.82,2234.95,1.0,2341.44977275
2013-02-01,2421.15,2369.57,2419.02,0.014084719601,2421.15,2234.95,1.0,2374.42843626
2013-02-04,2440.38,2417.59,2428.15,0.00377590925251,2440.38,2234.95,1.0,2383.39406256
2013-02-05,2437.42,2403.3,2433.13,0.00204929341385,2440.38,2234.95,1.0,2388.27833631
2013-02-06,2441.73,2427.7,2434.48,0.000553607904222,2441.73,2234.95,1.0,2389.60050608
2013-02-07,2433.89,2394.22,2418.53,-0.00655048291687,2441.73,2234.95,1.0,2373.94746878
2013-02-08,2443.03,2414.4,2432.4,0.0057357154966,2443.03,2235.11,1.0,2387.56375607
2013-02-18,2444.8,2415.43,2421.56,-0.00445814466523,2444.8,2275.88,1.0,2376.91965145
2013-02-19,2427.08,2373.54,2382.91,-0.0159583210479,2444.8,2275.88,1.0,2338.98800454
2013-02-20,2397.94,2370.61,2397.18,0.00598594829692,2444.8,2275.88,1.0,2352.98906581
2013-02-21,2378.82,2309.17,2325.95,-0.0297128540309,2444.8,2285.97,1.0,2283.07504516
2013-02-22,2330.88,2308.76,2314.16,-0.0050676046056,2444.8,2287.3,1.0,2271.50532354
2013-02-25,2338.78,2315.01,2325.82,0.00503637598718,2444.8,2287.3,1.0,2282.94547841
2013-02-26,2340.71,2289.89,2293.34,-0.0139641132865,2444.8,2287.3,1.0,2251.06616912
2013-02-27,2324.63,2292.03,2313.22,0.00866813962686,2444.8,2287.3,1.0,2270.57872499
2013-02-28,2366.16,2308.92,2365.59,0.0226407345605,2444.8,2288.26,1.0,2321.9862952
2013-03-01,2369.65,2330.86,2359.51,-0.00257313916637,2444.8,2289.89,1.0,2316.01150132
2013-03-04,2333.54,2259.25,2273.4,-0.0364915367878,2444.8,2259.25,1.0,2231.49668242
2013-03-05,2328.14,2270.1,2326.31,0.0232699511393,2444.8,2259.25,0.0,2231.49668242
2013-03-06,2351.44,2321.6,2347.18,0.00897259431906,2444.8,2259.25,0.0,2231.49668242
2013-03-07,2352.02,2304.27,2324.29,-0.00975042806705,2444.8,2259.25,0.0,2231.49668242
2013-03-08,2333.67,2314.59,2318.61,-0.00244461434079,2444.8,2259.25,0.0,2231.49668242
2013-03-11,2320.96,2296.58,2310.59,-0.003458104874,2444.8,2259.25,0.0,2231.49668242
2013-03-12,2333.29,2264.83,2286.61,-0.0103817504857,2444.8,2259.25,0.0,2231.49668242
2013-03-13,2286.33,2253.25,2263.97,-0.00989982966013,2444.8,2253.25,0.0,2231.49668242
2013-03-14,2276.22,2253.31,2270.28,0.00278670016537,2444.8,2253.25,0.0,2231.49668242
2013-03-15,2312.08,2250.01,2278.4,0.00357841796398,2444.8,2250.01,0.0,2231.49668242
2013-03-18,2276.05,2239.21,2240.02,-0.0168473416225,2427.08,2239.21,0.0,2231.49668242
2013-03-19,2261.31,2232.02,2257.43,0.00777583731545,2397.94,2232.02,0.0,2231.49668242
2013-03-20,2317.86,2257.42,2317.37,0.0265522712956,2378.82,2232.02,0.0,2231.49668242
2013-03-21,2330.81,2311.6,2324.24,0.00296369942875,2369.65,2232.02,0.0,2231.49668242
2013-03-22,2332.0,2314.97,2328.28,0.00173648010835,2369.65,2232.02,0.0,2231.49668242
2013-03-25,2344.89,2319.91,2326.72,-0.000671311587362,2369.65,2232.02,0.0,2231.49668242
2013-03-26,2319.99,2281.12,2297.67,-0.012483694823,2369.65,2232.02,0.0,2231.49668242
2013-03-27,2323.48,2289.0,2301.26,0.00156245307744,2369.65,2232.02,0.0,2231.49668242
2013-03-28,2273.55,2232.91,2236.3,-0.0282267228504,2369.65,2232.02,0.0,2231.49668242
2013-03-29,2246.87,2228.81,2236.62,0.000142646207892,2352.02,2228.81,0.0,2231.49668242
2013-04-01,2243.95,2227.31,2234.4,-0.000995251318842,2352.02,2227.31,0.0,2231.49668242
2013-04-02,2253.42,2220.44,2227.74,-0.00297843487834,2352.02,2220.44,0.0,2231.49668242
2013-04-03,2241.34,2217.25,2225.3,-0.00109752484581,2352.02,2217.25,0.0,2231.49668242
2013-04-08,2212.59,2180.67,2211.59,-0.0061578352533,2344.89,2180.67,0.0,2231.49668242
2013-04-09,2234.73,2215.47,2225.78,0.00641302735767,2344.89,2180.67,0.0,2231.49668242
2013-04-10,2233.04,2212.56,2226.13,0.000157697880514,2344.89,2180.67,0.0,2231.49668242
2013-04-11,2242.48,2217.27,2219.55,-0.00295266305681,2344.89,2180.67,0.0,2231.49668242
2013-04-12,2226.26,2204.44,2206.78,-0.00575476233278,2344.89,2180.67,0.0,2231.49668242
2013-04-15,2204.99,2177.39,2181.94,-0.0112553131712,2344.89,2177.39,0.0,2231.49668242
2013-04-16,2196.43,2165.78,2194.85,0.00591399771396,2344.89,2165.78,0.0,2231.49668242
2013-04-17,2197.51,2178.47,2193.8,-0.000478393472708,2344.89,2165.78,0.0,2231.49668242
2013-04-18,2206.03,2175.44,2197.6,0.00173489239656,2344.89,2165.78,0.0,2231.49668242
2013-04-19,2250.11,2200.58,2244.64,0.0214056048365,2344.89,2165.78,0.0,2231.49668242
2013-04-22,2245.12,2232.26,2242.17,-0.00110217972301,2344.89,2165.78,0.0,2231.49668242
2013-04-23,2242.62,2182.81,2184.54,-0.0257032364643,2344.89,2165.78,0.0,2231.49668242
2013-04-24,2226.12,2184.11,2218.32,0.0154632238029,2323.48,2165.78,0.0,2231.49668242
2013-04-25,2224.63,2191.85,2199.31,-0.00857000664467,2323.48,2165.78,0.0,2231.49668242
2013-04-26,2210.58,2173.86,2177.91,-0.00972806434027,2273.55,2165.78,0.0,2231.49668242
2013-05-02,2179.65,2161.14,2174.12,-0.001739739714,2253.42,2161.14,0.0,2231.49668242
2013-05-03,2222.81,2179.05,2205.5,0.0144306462882,2253.42,2161.14,0.0,2231.49668242
2013-05-06,2236.07,2212.5,2231.17,0.0116386465273,2253.42,2161.14,0.0,2231.49668242
2013-05-07,2240.26,2219.44,2235.58,0.0019760968032,2250.11,2161.14,0.0,2231.49668242
2013-05-08,2255.21,2235.42,2246.3,0.00479742348166,2255.21,2161.14,0.0,2231.49668242
2013-05-09,2247.86,2221.38,2232.97,-0.00593375773494,2255.21,2161.14,0.0,2231.49668242
2013-05-10,2247.67,2225.81,2246.83,0.00620697716182,2255.21,2161.14,0.0,2231.49668242
2013-05-13,2250.85,2231.36,2241.92,-0.0021857451673,2255.21,2161.14,0.0,2231.49668242
2013-05-14,2239.93,2205.87,2217.01,-0.0111110119897,2255.21,2161.14,0.0,2231.49668242
2013-05-15,2225.19,2213.58,2224.8,0.00351238830677,2255.21,2161.14,0.0,2231.49668242
2013-05-16,2252.87,2210.77,2251.81,0.0121399840075,2255.21,2161.14,0.0,2231.49668242
2013-05-17,2288.09,2248.41,2282.87,0.0137951493157,2288.09,2161.14,0.0,2231.49668242
2013-05-20,2309.39,2281.9,2299.99,0.00749757980087,2309.39,2161.14,1.0,2248.22750687
2013-05-21,2305.3,2290.12,2305.11,0.00222957878874,2309.39,2161.14,1.0,2253.24010723
2013-05-22,2314.18,2292.43,2302.4,-0.00117608066239,2314.18,2161.14,1.0,2250.59011511
2013-05-23,2304.95,2274.1,2275.67,-0.0116122155852,2314.18,2161.14,1.0,2224.4557775
2013-05-24,2292.6,2270.25,2288.53,0.00565372701718,2314.18,2161.14,1.0,2237.03224323
2013-05-27,2301.7,2283.94,2293.08,0.00198555144278,2314.18,2161.14,1.0,2241.47398583
2013-05-28,2322.1,2281.47,2321.32,0.0123157661082,2322.1,2161.14,1.0,2269.07945517
2013-05-29,2334.34,2321.17,2324.02,0.00116270153422,2334.34,2161.14,1.0,2271.71771734
2013-05-30,2325.72,2310.49,2317.75,-0.00269705428145,2334.34,2179.05,1.0,2265.59077134
2013-05-31,2325.53,2299.37,2300.6,-0.00740114654348,2334.34,2205.87,1.0,2248.82280204
2013-06-03,2313.43,2294.11,2299.25,-0.00058376202678,2334.34,2205.87,1.0,2247.51002468
2013-06-04,2297.1,2264.76,2272.42,-0.0116716219014,2334.34,2205.87,1.0,2221.27793745
2013-06-05,2276.87,2260.87,2270.93,-0.000653489501922,2334.34,2205.87,1.0,2219.82635564
2013-06-06,2266.69,2240.07,2242.11,-0.0126912706727,2334.34,2205.87,1.0,2191.65393851
2013-06-07,2250.63,2205.07,2210.9,-0.0139208156602,2334.34,2205.07,1.0,2161.14432804
2013-06-13,2190.1,2126.22,2148.36,-0.0282885053946,2334.34,2126.22,1.0,2100.00878506
2013-06-14,2163.85,2142.78,2162.04,0.00637045553458,2334.34,2126.22,0.0,2100.00878506
2013-06-17,2169.36,2147.03,2156.22,-0.00269467600291,2334.34,2126.22,0.0,2100.00878506
2013-06-18,2161.68,2138.35,2159.29,0.00142657388062,2334.34,2126.22,0.0,2100.00878506
2013-06-19,2150.82,2115.79,2143.45,-0.00733435187754,2334.34,2115.79,0.0,2100.00878506
2013-06-20,2132.81,2082.83,2084.02,-0.0277276769177,2334.34,2082.83,0.0,2100.00878506
2013-06-21,2085.86,2042.88,2073.1,-0.00524274947325,2334.34,2042.88,0.0,2100.00878506
2013-06-24,2068.86,1958.4,1963.24,-0.0529932299292,2334.34,1958.4,0.0,2100.00878506
2013-06-25,1963.57,1849.65,1959.51,-0.00189839728815,2334.34,1849.65,0.0,2100.00878506
2013-06-26,1959.16,1922.82,1951.5,-0.00408929180182,2334.34,1849.65,0.0,2100.00878506
2013-06-27,1980.54,1942.37,1950.01,-0.000759417779702,2334.34,1849.65,0.0,2100.00878506
2013-06-28,1987.98,1925.65,1979.21,0.0149706694263,2334.34,1849.65,0.0,2100.00878506
2013-07-01,1995.92,1957.57,1995.24,0.00810223897866,2325.72,1849.65,0.0,2100.00878506
2013-07-02,2007.62,1978.43,2006.56,0.00567249486528,2325.53,1849.65,0.0,2100.00878506
2013-07-03,1996.54,1965.52,1994.27,-0.00612590702496,2313.43,1849.65,0.0,2100.00878506
2013-07-04,2022.14,1974.1,2006.1,0.0059320011152,2297.1,1849.65,0.0,2100.00878506
2013-07-05,2021.54,2002.37,2007.2,0.000548826627612,2276.87,1849.65,0.0,2100.00878506
2013-07-08,1983.22,1953.12,1958.27,-0.0243752612471,2266.69,1849.65,0.0,2100.00878506
2013-07-09,1969.15,1946.37,1965.45,0.00366700659203,2250.63,1849.65,0.0,2100.00878506
2013-07-10,2009.36,1960.28,2008.13,0.0217110143509,2190.1,1849.65,0.0,2100.00878506
2013-07-11,2092.87,2010.4,2072.99,0.0323012599807,2169.36,1849.65,0.0,2100.00878506
2013-07-12,2074.86,2036.05,2039.49,-0.0161626364996,2169.36,1849.65,0.0,2100.00878506
2013-07-15,2076.67,2037.25,2059.39,0.00975932171145,2161.68,1849.65,0.0,2100.00878506
2013-07-16,2066.36,2038.54,2065.72,0.0030737257149,2150.82,1849.65,0.0,2100.00878506
2013-07-17,2075.81,2043.23,2044.92,-0.0100681602541,2132.81,1849.65,0.0,2100.00878506
2013-07-18,2043.37,2016.9,2023.4,-0.0105265628713,2092.87,1849.65,0.0,2100.00878506
2013-07-19,2035.22,1990.25,1992.65,-0.0151962344494,2092.87,1849.65,0.0,2100.00878506
2013-07-22,2005.47,1970.64,2004.76,0.00607934768208,2092.87,1849.65,0.0,2100.00878506
2013-07-23,2051.53,2005.09,2043.88,0.0195105453914,2092.87,1922.82,0.0,2100.00878506
2013-07-24,2042.77,2010.42,2033.33,-0.0051602934816,2092.87,1925.65,0.0,2100.00878506
2013-07-25,2045.37,2016.43,2021.17,-0.00597788159221,2092.87,1925.65,0.0,2100.00878506
2013-07-26,2021.57,2000.8,2010.85,-0.00510792242528,2092.87,1946.37,0.0,2100.00878506
2013-07-29,1997.84,1969.85,1976.31,-0.017178804983,2092.87,1946.37,0.0,2100.00878506
2013-07-30,2006.23,1965.36,1990.06,0.00696147256548,2092.87,1946.37,0.0,2100.00878506
2013-07-31,2015.47,1987.88,1993.8,0.00187682406194,2092.87,1946.37,0.0,2100.00878506
2013-08-01,2029.93,1997.06,2029.07,0.0176888442616,2092.87,1946.37,0.0,2100.00878506
2013-08-02,2047.08,2025.65,2029.42,0.000172985909287,2092.87,1946.37,0.0,2100.00878506
2013-08-05,2050.91,2025.23,2050.48,0.0103788376766,2092.87,1946.37,0.0,2100.00878506
2013-08-06,2066.74,2034.96,2060.5,0.0048861706107,2092.87,1960.28,0.0,2100.00878506
2013-08-07,2069.56,2043.75,2046.78,-0.00665954865324,2092.87,1965.36,0.0,2100.00878506
2013-08-08,2058.56,2037.25,2044.9,-0.000919982528638,2076.67,1965.36,0.0,2100.00878506
2013-08-09,2061.71,2030.13,2052.24,0.00358942635196,2076.67,1965.36,0.0,2100.00878506
2013-08-12,2102.35,2055.72,2101.28,0.0238997970505,2102.35,1965.36,0.0,2100.00878506
2013-08-13,2106.4,2093.8,2106.16,0.00231905935564,2106.4,1965.36,1.0,2104.87883008
2013-08-14,2122.97,2093.04,2100.14,-0.00285781300151,2122.97,1965.36,1.0,2098.86347999
2013-08-15,2108.41,2079.97,2081.88,-0.00869324239323,2122.97,1965.36,1.0,2080.61755101
2013-08-16,2198.85,2061.65,2068.45,-0.00644993947778,2198.85,1965.36,1.0,2067.19769373
2013-08-19,2091.13,2052.7,2085.6,0.0082912245486,2198.85,1965.36,1.0,2084.337294
2013-08-20,2098.98,2066.07,2072.6,-0.00623656862623,2198.85,1965.36,1.0,2071.33818142
2013-08-21,2076.32,2056.91,2072.96,0.000176590216613,2198.85,1965.36,1.0,2071.70395948
2013-08-22,2083.33,2062.37,2067.12,-0.0028157789751,2198.85,1965.36,1.0,2065.87049903
2013-08-23,2079.85,2029.37,2057.46,-0.00467606200692,2198.85,1965.36,1.0,2056.21036048
2013-08-26,2097.34,2056.13,2096.47,0.0189632060533,2198.85,1965.36,1.0,2095.20270123
2013-08-27,2105.38,2090.43,2103.57,0.00338329976904,2198.85,1987.88,1.0,2102.29140005
2013-08-28,2113.82,2080.86,2101.3,-0.00107721788752,2198.85,1997.06,1.0,2100.02677415
2013-08-29,2110.89,2088.24,2097.23,-0.00193879886794,2198.85,2025.23,1.0,2095.95524461
2013-08-30,2114.39,2089.1,2098.38,0.000550727222184,2198.85,2025.23,1.0,2097.10954422
2013-09-02,2108.68,2078.46,2098.45,3.1452805066e-05,2198.85,2029.37,1.0,2097.1755042
2013-09-03,2123.85,2095.46,2123.11,0.0117534482627,2198.85,2029.37,1.0,2121.82454799
2013-09-04,2133.0,2115.75,2127.62,0.00212235623933,2198.85,2029.37,1.0,2126.32781556
2013-09-05,2127.86,2115.24,2122.43,-0.00243840764649,2198.85,2029.37,1.0,2121.14296155
2013-09-06,2143.24,2119.02,2139.99,0.00827494899714,2198.85,2029.37,1.0,2138.69531137
2013-09-09,2218.53,2151.35,2212.52,0.0338893631895,2218.53,2029.37,1.0,2211.17433353
2013-09-10,2238.55,2202.82,2237.98,0.0115108772095,2238.55,2029.37,1.0,2236.62688977
2013-09-11,2258.08,2233.0,2241.27,0.00146739208144,2258.08,2029.37,1.0,2239.90889836
2013-09-12,2270.27,2226.29,2255.61,0.0063968253685,2270.27,2029.37,1.0,2254.23720443
2013-09-13,2259.42,2228.48,2236.22,-0.00859547660162,2270.27,2029.37,1.0,2234.86096128
2013-09-16,2248.47,2226.17,2231.4,-0.00215363714702,2270.27,2029.37,1.0,2230.0478817
2013-09-17,2230.93,2184.92,2185.56,-0.0205435957051,2270.27,2029.37,1.0,2184.23467961
2013-09-18,2195.9,2172.04,2191.85,0.00287843847801,2270.27,2029.37,1.0,2190.52186476
2013-09-23,2223.07,2198.34,2221.04,0.0133188797961,2270.27,2029.37,1.0,2219.69716217
2013-09-24,2219.54,2187.24,2207.53,-0.00608407577698,2270.27,2056.13,1.0,2206.19235643
2013-09-25,2217.97,2193.72,2198.52,-0.00408420085607,2270.27,2078.46,1.0,2197.18182372
2013-09-26,2192.23,2154.72,2155.81,-0.0194249300096,2270.27,2078.46,1.0,2154.50172057
2013-09-27,2165.78,2149.59,2160.03,0.00195657407498,2270.27,2078.46,1.0,2158.71716278
2013-09-30,2176.3,2165.16,2174.67,0.00677676714226,2270.27,2078.46,1.0,2173.34628632
2013-10-08,2200.02,2161.49,2198.2,0.0108218967059,2270.27,2078.46,1.0,2196.86601534
2013-10-09,2212.35,2185.18,2211.77,0.0061732354532,2270.27,2095.46,1.0,2210.42778651
2013-10-10,2214.59,2186.48,2190.93,-0.00942232213219,2270.27,2115.24,1.0,2189.60042386
2013-10-11,2228.87,2200.53,2228.15,0.0169868580862,2270.27,2115.24,1.0,2226.79485552
2013-10-14,2242.98,2226.4,2237.77,0.00432063248997,2270.27,2119.02,1.0,2236.41601772
2013-10-15,2240.25,2221.14,2233.41,-0.00194881250243,2270.27,2149.59,1.0,2232.05766223
2013-10-16,2228.11,2183.4,2193.07,-0.0180611548608,2270.27,2149.59,1.0,2191.74412313
2013-10-17,2211.03,2183.25,2188.54,-0.00206650573578,2270.27,2149.59,1.0,2187.21487133
2013-10-18,2203.29,2184.36,2193.78,0.002393374219,2270.27,2149.59,1.0,2192.44969501
2013-10-21,2230.29,2190.39,2229.24,0.0161625140169,2259.42,2149.59,1.0,2227.88519394
2013-10-22,2227.34,2204.24,2210.65,-0.00833693321975,2248.47,2149.59,1.0,2209.31146386
2013-10-23,2226.85,2177.73,2183.11,-0.0124601248862,2242.98,2149.59,1.0,2181.78316711
2013-10-24,2183.41,2159.87,2164.32,-0.00860470879348,2242.98,2149.59,1.0,2163.0095583
2013-10-25,2170.61,2122.68,2132.96,-0.0144927603194,2242.98,2122.68,1.0,2131.66157921
2013-10-28,2140.96,2123.07,2133.87,0.00042851349419,2242.98,2122.68,0.0,2131.66157921
2013-10-29,2163.66,2093.2,2128.86,-0.0023455048084,2242.98,2093.2,0.0,2131.66157921
2013-10-30,2161.94,2121.84,2160.46,0.0148431276023,2242.98,2093.2,0.0,2131.66157921
2013-10-31,2155.51,2137.47,2141.61,-0.00872451877213,2242.98,2093.2,0.0,2131.66157921
2013-11-01,2157.31,2132.63,2149.56,0.0037112196689,2242.98,2093.2,0.0,2131.66157921
2013-11-04,2160.58,2143.21,2149.63,3.3495195765e-05,2242.98,2093.2,0.0,2131.66157921
2013-11-05,2158.15,2124.85,2157.24,0.00353827674851,2242.98,2093.2,0.0,2131.66157921
2013-11-06,2166.17,2138.78,2139.61,-0.00817387031577,2242.98,2093.2,0.0,2131.66157921
2013-11-07,2141.6,2119.19,2129.4,-0.00477050224644,2242.98,2093.2,0.0,2131.66157921
2013-11-08,2128.58,2103.51,2106.13,-0.0109293697755,2242.98,2093.2,0.0,2131.66157921
2013-11-11,2117.28,2093.63,2109.47,0.00158774850709,2240.25,2093.2,0.0,2131.66157921
2013-11-12,2127.94,2108.4,2126.77,0.00820158229243,2230.29,2093.2,0.0,2131.66157921
2013-11-13,2117.91,2086.01,2087.94,-0.0182581865851,2230.29,2086.01,0.0,2131.66157921
2013-11-14,2102.38,2078.99,2100.51,0.00601789035226,2230.29,2078.99,0.0,2131.66157921
2013-11-15,2153.21,2100.79,2135.83,0.0168154720815,2230.29,2078.99,0.0,2131.66157921
2013-11-18,2198.32,2143.77,2197.22,0.0287439010744,2227.34,2078.99,0.0,2131.66157921
2013-11-19,2203.3,2186.11,2193.13,-0.00186326442653,2226.85,2078.99,0.0,2131.66157921
2013-11-20,2207.11,2186.64,2206.61,0.00615012824166,2207.11,2078.99,0.0,2131.66157921
2013-11-21,2206.53,2177.74,2205.77,-0.000383846193238,2207.11,2078.99,0.0,2131.66157921
2013-11-22,2211.07,2188.77,2196.38,-0.00425611782936,2211.07,2078.99,0.0,2131.66157921
2013-11-25,2209.15,2181.42,2186.12,-0.00467269295176,2211.07,2078.99,0.0,2131.66157921
2013-11-26,2192.58,2176.18,2183.07,-0.00139150959579,2211.07,2078.99,0.0,2131.66157921
2013-11-27,2207.62,2176.85,2201.07,0.00824388373637,2211.07,2078.99,0.0,2131.66157921
2013-11-28,2234.39,2202.62,2219.37,0.00831504677271,2234.39,2078.99,0.0,2131.66157921
2013-11-29,2224.94,2212.26,2220.5,0.000510054195511,2234.39,2078.99,1.0,2132.74884214
2013-12-02,2231.92,2172.63,2207.37,-0.00591442303189,2234.39,2078.99,1.0,2120.13486326
2013-12-03,2227.93,2193.25,2222.67,0.00693086934638,2234.39,2078.99,1.0,2134.829241
2013-12-04,2260.87,2215.92,2251.76,0.0130887626143,2260.87,2078.99,1.0,2162.77151416
2013-12-05,2255.26,2239.14,2247.06,-0.00208681024016,2260.87,2078.99,1.0,2158.25822041
2013-12-06,2248.15,2228.63,2237.11,-0.0044302273679,2260.87,2078.99,1.0,2148.69664578
2013-12-09,2249.17,2231.73,2238.2,0.000488130210969,2260.87,2078.99,1.0,2149.74548953
2013-12-10,2250.5,2231.68,2237.49,-0.000316325618801,2260.87,2078.99,1.0,2149.06546995
2013-12-11,2228.63,2193.16,2204.17,-0.0148943549295,2260.87,2078.99,1.0,2117.05652608
2013-12-12,2214.55,2194.9,2202.8,-0.00062155028251,2260.87,2100.79,1.0,2115.74066899
2013-12-13,2204.64,2183.84,2196.08,-0.00305112230093,2260.87,2143.77,1.0,2109.28528546
2013-12-16,2201.7,2159.99,2160.86,-0.0160349714832,2260.87,2159.99,1.0,2075.46295605
2013-12-17,2165.54,2146.31,2151.08,-0.00452689923137,2260.87,2146.31,1.0,2066.06754439
2013-12-18,2156.59,2142.62,2148.29,-0.00129888302568,2260.87,2142.62,0.0,2066.06754439
2013-12-19,2159.14,2126.25,2127.79,-0.00953923711239,2260.87,2126.25,0.0,2066.06754439
2013-12-20,2131.74,2082.86,2084.79,-0.0202078022664,2260.87,2082.86,0.0,2066.06754439
2013-12-23,2099.52,2068.54,2089.71,0.0023565877492,2260.87,2068.54,0.0,2066.06754439
2013-12-24,2111.81,2079.81,2092.91,0.00153035808369,2260.87,2068.54,0.0,2066.06754439
2013-12-25,2107.23,2088.3,2106.35,0.00642599640213,2260.87,2068.54,0.0,2066.06754439
2013-12-26,2102.66,2070.55,2073.1,-0.0157879444766,2260.87,2068.54,0.0,2066.06754439
2013-12-27,2110.36,2069.59,2101.25,0.0135796698566,2260.87,2068.54,0.0,2066.06754439
2013-12-30,2112.01,2095.06,2097.53,-0.00177132574833,2260.87,2068.54,0.0,2066.06754439
2013-12-31,2120.27,2087.42,2115.98,0.00879558756994,2260.87,2068.54,0.0,2066.06754439
2014-01-02,2113.11,2101.02,2109.39,-0.00311487170471,2255.26,2068.54,0.0,2066.06754439
2014-01-03,2102.17,2075.9,2083.14,-0.0124448477212,2250.5,2068.54,0.0,2066.06754439
2014-01-06,2078.68,2034.01,2045.71,-0.0179666618022,2250.5,2034.01,0.0,2066.06754439
